#rmax dl0 dl1 dl2 ... 
3.73737 -0.640932 0.639478 -1.52232 -0.864768 -0.572502 -1.02655 0.354583 0.121818 0.0546796
3.76263 -0.640716 0.639637 -1.52225 -0.864682 -0.572153 -1.02646 0.35481 0.121894 0.0552142
3.78788 -0.640546 0.639708 -1.52234 -0.864735 -0.571838 -1.02652 0.354898 0.121933 0.0555344
3.81313 -0.640265 0.639975 -1.52211 -0.864563 -0.571546 -1.02627 0.355294 0.121978 0.0561348
3.83838 -0.640075 0.640051 -1.52227 -0.864744 -0.571285 -1.0264 0.355299 0.121994 0.0562747
3.86364 -0.639808 0.640287 -1.52211 -0.864664 -0.571052 -1.02622 0.355623 0.122008 0.0566955
3.88889 -0.639539 0.640542 -1.52189 -0.864511 -0.570844 -1.02594 0.356033 0.122013 0.0571447
3.91414 -0.639289 0.640747 -1.5218 -0.864525 -0.570664 -1.02583 0.356266 0.122016 0.0573855
3.93939 -0.639039 0.640936 -1.52182 -0.864724 -0.570527 -1.02589 0.356321 0.122017 0.0574396
3.96465 -0.638784 0.641183 -1.5216 -0.864594 -0.570386 -1.02562 0.356703 0.122021 0.0577443
3.9899 -0.638538 0.641409 -1.52149 -0.864645 -0.570292 -1.02551 0.356902 0.122023 0.0578694
4.01515 -0.6383 0.641642 -1.52132 -0.864616 -0.570207 -1.02533 0.357168 0.122031 0.0580248
4.0404 -0.638071 0.64187 -1.52112 -0.864508 -0.570118 -1.02508 0.357489 0.122056 0.0581982
4.06566 -0.637861 0.642091 -1.52098 -0.864578 -0.570109 -1.02499 0.357645 0.122058 0.0582372
4.09091 -0.637642 0.642305 -1.52075 -0.864322 -0.569975 -1.02462 0.358054 0.122141 0.0584288
4.11616 -0.637446 0.642512 -1.52056 -0.864243 -0.569925 -1.02442 0.358296 0.122198 0.0584959
4.14141 -0.637301 0.642701 -1.5204 -0.864318 -0.570001 -1.02435 0.358404 0.122189 0.0584794
4.16667 -0.637107 0.642892 -1.5202 -0.864109 -0.569881 -1.02406 0.358705 0.122321 0.0585626
4.19192 -0.636972 0.643061 -1.52003 -0.864047 -0.569892 -1.02389 0.358879 0.12238 0.058574
4.21717 -0.636832 0.643224 -1.51985 -0.86393 -0.569855 -1.0237 0.359072 0.122484 0.0585915
4.24242 -0.636797 0.64333 -1.51968 -0.863919 -0.56999 -1.02359 0.359182 0.122466 0.058578
4.26768 -0.63662 0.6435 -1.51951 -0.863718 -0.569836 -1.02336 0.359389 0.122681 0.0585958
4.29293 -0.636559 0.643603 -1.51936 -0.863617 -0.569859 -1.02321 0.359521 0.122763 0.0585919
4.31818 -0.636471 0.643717 -1.51921 -0.863484 -0.569816 -1.02305 0.359653 0.122903 0.0585891
4.34343 -0.636547 0.643717 -1.51908 -0.863405 -0.569973 -1.02293 0.359749 0.122871 0.0585868
4.36869 -0.63638 0.643875 -1.51894 -0.863236 -0.56979 -1.02278 0.359867 0.123141 0.0585837
4.39394 -0.636385 0.643909 -1.51883 -0.863114 -0.569809 -1.02266 0.359955 0.123228 0.0585848
4.41919 -0.636343 0.643973 -1.51872 -0.862983 -0.569757 -1.02254 0.360034 0.123379 0.0585887
4.44444 -0.636244 0.644081 -1.5186 -0.862852 -0.569637 -1.02244 0.360102 0.123596 0.0585995
4.4697 -0.636355 0.64401 -1.51855 -0.862734 -0.569714 -1.02234 0.360161 0.123607 0.0586083
4.49495 -0.636411 0.643976 -1.51851 -0.862614 -0.569718 -1.02226 0.360209 0.12368 0.0586199
4.5202 -0.636407 0.643991 -1.51845 -0.862499 -0.569658 -1.02219 0.360249 0.123814 0.0586409
4.54545 -0.636339 0.644064 -1.51837 -0.862389 -0.569543 -1.02212 0.360285 0.124005 0.0586807
4.57071 -0.636487 0.643922 -1.51842 -0.862288 -0.569585 -1.02207 0.3603 0.123999 0.0586785
4.59596 -0.636296 0.644119 -1.51826 -0.862188 -0.569382 -1.02201 0.360343 0.124286 0.0587746
4.62121 -0.636318 0.644097 -1.51824 -0.862099 -0.569327 -1.02197 0.36036 0.12438 0.0588177
4.64646 -0.63628 0.644137 -1.51819 -0.862011 -0.569234 -1.02192 0.360388 0.124516 0.0588924
4.67172 -0.636428 0.64396 -1.51833 -0.861963 -0.569241 -1.02194 0.36035 0.124497 0.0588621
4.69697 -0.636284 0.64412 -1.51817 -0.861866 -0.569095 -1.02186 0.360417 0.124696 0.0590178
4.72222 -0.636315 0.64407 -1.51821 -0.86182 -0.569037 -1.02186 0.360407 0.124752 0.0590532
4.74747 -0.636294 0.644079 -1.51821 -0.861766 -0.568958 -1.02184 0.360421 0.124836 0.0591298
4.77273 -0.636235 0.64414 -1.51814 -0.861692 -0.568868 -1.02179 0.360473 0.124936 0.059258
4.79798 -0.636292 0.64403 -1.51829 -0.861727 -0.568814 -1.02188 0.360386 0.12495 0.0592084
4.82323 -0.636176 0.644177 -1.51811 -0.861593 -0.56872 -1.02174 0.360532 0.125062 0.0594496
4.84848 -0.636161 0.644166 -1.51814 -0.861583 -0.568652 -1.02175 0.360524 0.125104 0.0594997
4.87374 -0.63612 0.644196 -1.51812 -0.861541 -0.568582 -1.02172 0.360564 0.125152 0.0596033
4.89899 -0.636125 0.644123 -1.51831 -0.86168 -0.568516 -1.02189 0.360404 0.125172 0.0594869
4.92424 -0.63605 0.644216 -1.51818 -0.861556 -0.568452 -1.02175 0.360552 0.125221 0.0597018
4.94949 -0.63601 0.644222 -1.51825 -0.861625 -0.568391 -1.02183 0.360491 0.125251 0.0596927
4.97475 -0.635956 0.644258 -1.51825 -0.86165 -0.568336 -1.02185 0.360485 0.125279 0.0597388
5 -0.635897 0.644311 -1.51822 -0.861623 -0.568284 -1.02181 0.360538 0.125304 0.0598387
