#E y_xmax(l)
1.9537 -3.13255e+18 7.09512e+18 5.09963e+19 2.33048e+20
1.96321 -3.11404e+18 6.81503e+18 4.96542e+19 2.27813e+20
1.97272 -3.09417e+18 6.54377e+18 4.83448e+19 2.2269e+20
1.98223 -3.073e+18 6.2811e+18 4.70673e+19 2.17677e+20
1.99174 -3.05063e+18 6.02678e+18 4.5821e+19 2.12771e+20
2.00125 -3.02712e+18 5.78057e+18 4.46051e+19 2.0797e+20
2.01076 -3.00253e+18 5.54227e+18 4.34191e+19 2.03271e+20
2.02027 -2.97694e+18 5.31164e+18 4.22622e+19 1.98674e+20
2.02978 -2.95041e+18 5.08847e+18 4.11337e+19 1.94175e+20
2.03929 -2.923e+18 4.87255e+18 4.00329e+19 1.89774e+20
2.0488 -2.89478e+18 4.66367e+18 3.89593e+19 1.85467e+20
2.05831 -2.86579e+18 4.46165e+18 3.79123e+19 1.81252e+20
2.06782 -2.8361e+18 4.26628e+18 3.68911e+19 1.77129e+20
2.07733 -2.80576e+18 4.07738e+18 3.58952e+19 1.73094e+20
2.08684 -2.77482e+18 3.89476e+18 3.49241e+19 1.69147e+20
2.09635 -2.74332e+18 3.71825e+18 3.39771e+19 1.65285e+20
2.10586 -2.71132e+18 3.54767e+18 3.30537e+19 1.61507e+20
2.11537 -2.67887e+18 3.38284e+18 3.21533e+19 1.57811e+20
2.12487 -2.646e+18 3.22361e+18 3.12754e+19 1.54195e+20
2.13438 -2.61275e+18 3.06982e+18 3.04195e+19 1.50657e+20
2.14389 -2.57918e+18 2.9213e+18 2.95851e+19 1.47197e+20
2.1534 -2.5453e+18 2.7779e+18 2.87716e+19 1.43812e+20
2.16291 -2.51118e+18 2.63948e+18 2.79786e+19 1.405e+20
2.17242 -2.47683e+18 2.50588e+18 2.72056e+19 1.37261e+20
2.18193 -2.44229e+18 2.37697e+18 2.64521e+19 1.34092e+20
2.19144 -2.40759e+18 2.25261e+18 2.57177e+19 1.30993e+20
2.20095 -2.37278e+18 2.13267e+18 2.50019e+19 1.27962e+20
2.21046 -2.33786e+18 2.01701e+18 2.43043e+19 1.24997e+20
2.21997 -2.30288e+18 1.90551e+18 2.36244e+19 1.22097e+20
2.22948 -2.26787e+18 1.79804e+18 2.29619e+19 1.1926e+20
2.23899 -2.23284e+18 1.69448e+18 2.23163e+19 1.16486e+20
2.2485 -2.19782e+18 1.59472e+18 2.16872e+19 1.13773e+20
2.25801 -2.16283e+18 1.49864e+18 2.10742e+19 1.1112e+20
2.26752 -2.1279e+18 1.40613e+18 2.0477e+19 1.08525e+20
2.27703 -2.09306e+18 1.31709e+18 1.98951e+19 1.05988e+20
2.28654 -2.05831e+18 1.23139e+18 1.93282e+19 1.03506e+20
2.29605 -2.02368e+18 1.14896e+18 1.8776e+19 1.0108e+20
2.30556 -1.98918e+18 1.06968e+18 1.82381e+19 9.87072e+19
2.31507 -1.95485e+18 9.9345e+17 1.77141e+19 9.63871e+19
2.32457 -1.92068e+18 9.20187e+17 1.72038e+19 9.41185e+19
2.33408 -1.8867e+18 8.49795e+17 1.67067e+19 9.19003e+19
2.34359 -1.85292e+18 7.82184e+17 1.62226e+19 8.97314e+19
2.3531 -1.81935e+18 7.17267e+17 1.57512e+19 8.76108e+19
2.36261 -1.78602e+18 6.5496e+17 1.52921e+19 8.55376e+19
2.37212 -1.75292e+18 5.9518e+17 1.48451e+19 8.35106e+19
2.38163 -1.72008e+18 5.37848e+17 1.44099e+19 8.15289e+19
2.39114 -1.6875e+18 4.82885e+17 1.39861e+19 7.95915e+19
2.40065 -1.6552e+18 4.30215e+17 1.35735e+19 7.76976e+19
2.41016 -1.62318e+18 3.79766e+17 1.31718e+19 7.58461e+19
2.41967 -1.59145e+18 3.31465e+17 1.27808e+19 7.40362e+19
2.42918 -1.56003e+18 2.85244e+17 1.24002e+19 7.2267e+19
2.43869 -1.52891e+18 2.41033e+17 1.20297e+19 7.05376e+19
2.4482 -1.49811e+18 1.98768e+17 1.16692e+19 6.88472e+19
2.45771 -1.46763e+18 1.58385e+17 1.13183e+19 6.71949e+19
2.46722 -1.43749e+18 1.19821e+17 1.09768e+19 6.55799e+19
2.47673 -1.40768e+18 8.30166e+16 1.06445e+19 6.40014e+19
2.48624 -1.3782e+18 4.79125e+16 1.03211e+19 6.24587e+19
2.49575 -1.34908e+18 1.44518e+16 1.00065e+19 6.0951e+19
2.50526 -1.3203e+18 -1.74207e+16 9.7004e+18 5.94775e+19
2.51476 -1.29188e+18 -4.77589e+16 9.40262e+18 5.80374e+19
2.52427 -1.26381e+18 -7.66151e+16 9.11293e+18 5.66301e+19
2.53378 -1.2361e+18 -1.0404e+17 8.83115e+18 5.52549e+19
2.54329 -1.20876e+18 -1.30083e+17 8.55708e+18 5.39111e+19
2.5528 -1.18178e+18 -1.54792e+17 8.29051e+18 5.25979e+19
2.56231 -1.15517e+18 -1.78213e+17 8.03127e+18 5.13148e+19
2.57182 -1.12892e+18 -2.00392e+17 7.77917e+18 5.0061e+19
2.58133 -1.10305e+18 -2.21372e+17 7.53403e+18 4.8836e+19
2.59084 -1.07755e+18 -2.41195e+17 7.29568e+18 4.76391e+19
2.60035 -1.05242e+18 -2.59905e+17 7.06394e+18 4.64697e+19
2.60986 -1.02766e+18 -2.77539e+17 6.83866e+18 4.53272e+19
2.61937 -1.00327e+18 -2.94137e+17 6.61966e+18 4.4211e+19
2.62888 -9.79261e+17 -3.09737e+17 6.40678e+18 4.31206e+19
2.63839 -9.55619e+17 -3.24376e+17 6.19988e+18 4.20554e+19
2.6479 -9.32349e+17 -3.38089e+17 5.99879e+18 4.10148e+19
2.65741 -9.0945e+17 -3.5091e+17 5.80337e+18 3.99983e+19
2.66692 -8.86921e+17 -3.62873e+17 5.61348e+18 3.90054e+19
2.67643 -8.64761e+17 -3.7401e+17 5.42898e+18 3.80356e+19
2.68594 -8.42967e+17 -3.84353e+17 5.24972e+18 3.70883e+19
2.69545 -8.2154e+17 -3.93932e+17 5.07558e+18 3.6163e+19
2.70495 -8.00476e+17 -4.02776e+17 4.90641e+18 3.52593e+19
2.71446 -7.79775e+17 -4.10915e+17 4.74209e+18 3.43768e+19
2.72397 -7.59434e+17 -4.18376e+17 4.58251e+18 3.35148e+19
2.73348 -7.3945e+17 -4.25186e+17 4.42752e+18 3.26731e+19
2.74299 -7.19823e+17 -4.31371e+17 4.27702e+18 3.1851e+19
2.7525 -7.00548e+17 -4.36956e+17 4.13089e+18 3.10483e+19
2.76201 -6.81624e+17 -4.41966e+17 3.98901e+18 3.02644e+19
2.77152 -6.63048e+17 -4.46424e+17 3.85128e+18 2.9499e+19
2.78103 -6.44817e+17 -4.50353e+17 3.71758e+18 2.87517e+19
2.79054 -6.26928e+17 -4.53776e+17 3.58781e+18 2.80219e+19
2.80005 -6.09379e+17 -4.56713e+17 3.46186e+18 2.73095e+19
2.80956 -5.92165e+17 -4.59187e+17 3.33964e+18 2.66138e+19
2.81907 -5.75285e+17 -4.61216e+17 3.22105e+18 2.59347e+19
2.82858 -5.58734e+17 -4.62821e+17 3.10599e+18 2.52717e+19
2.83809 -5.4251e+17 -4.6402e+17 2.99436e+18 2.46245e+19
2.8476 -5.26608e+17 -4.64832e+17 2.88608e+18 2.39927e+19
2.85711 -5.11026e+17 -4.65273e+17 2.78106e+18 2.33759e+19
2.86662 -4.9576e+17 -4.65362e+17 2.6792e+18 2.27739e+19
2.87613 -4.80807e+17 -4.65114e+17 2.58043e+18 2.21863e+19
